utc,date,time,open,high,low,close,volume
1761644700000,2025-10-28,09:45:00,114414.8,114500,114368.1,114467.2,25765080.0024
1761645600000,2025-10-28,10:00:00,114467.2,114500,114377.4,114457.8,35246011.7097
1761646500000,2025-10-28,10:15:00,114457.8,114520.7,114404.8,114494.5,32446967.831
1761647400000,2025-10-28,10:30:00,114494.5,114497.3,114353.6,114497.3,32221250.3448
1761648300000,2025-10-28,10:45:00,114497.3,114565,114447.2,114549,23621177.0188
1761649200000,2025-10-28,11:00:00,114549,114563.8,114412.4,114476.2,26864817.3705
1761650100000,2025-10-28,11:15:00,114476.2,114569,114428.8,114510,33708761.3873
1761651000000,2025-10-28,11:30:00,114510,114650.6,114386.3,114461.5,46417864.591
1761651900000,2025-10-28,11:45:00,114461.5,114461.6,114228.8,114296.8,59042204.6949
1761652800000,2025-10-28,12:00:00,114296.8,114354.1,114225.3,114282.3,34465436.4165
1761653700000,2025-10-28,12:15:00,114282.3,114282.3,114072.2,114158.5,76030781.0159
1761654600000,2025-10-28,12:30:00,114158.5,114330,114132.7,114329.7,35339309.007
1761655500000,2025-10-28,12:45:00,114329.7,114478.6,114313.5,114409.2,60423243.3025
1761656400000,2025-10-28,13:00:00,114409.2,114822.7,114409.2,114717.3,156782350.3963
1761657300000,2025-10-28,13:15:00,114717.3,115140,114717.3,115020.7,291264814.416
1761658200000,2025-10-28,13:30:00,115020.7,115186,114806.3,115088.9,136352749.5361
1761659100000,2025-10-28,13:45:00,115088.9,115488,115064,115481.6,259830644.2461
1761660000000,2025-10-28,14:00:00,115481.6,115815,115282,115745.6,197086694.9413
1761660900000,2025-10-28,14:15:00,115745.6,116060.5,115646.5,115895.8,362947107.5414
1761661800000,2025-10-28,14:30:00,115895.8,115917,114518,114725.3,486934096.6262
1761662700000,2025-10-28,14:45:00,114725.3,115236.9,114182.3,115027.9,464256753.044
1761663600000,2025-10-28,15:00:00,115027.9,115350,115027.9,115276.6,167920006.8754
1761664500000,2025-10-28,15:15:00,115276.6,115276.7,114965.9,114994.7,94327376.8487
1761665400000,2025-10-28,15:30:00,114994.7,115022,114460,114490.8,214759018.0783
1761666300000,2025-10-28,15:45:00,114490.8,114873.4,114490.7,114592.3,88358601.8608
1761667200000,2025-10-28,16:00:00,114592.3,114866.8,114477.5,114816,106766152.0467
1761668100000,2025-10-28,16:15:00,114816,115108.9,114607.6,115031.5,65522481.1136
1761669000000,2025-10-28,16:30:00,115031.5,115330,114890.4,115046.6,167846745.8231
1761669900000,2025-10-28,16:45:00,115046.6,115450,115046.5,115291.4,124553717.6503
1761670800000,2025-10-28,17:00:00,115291.4,115533.8,115222.8,115441.9,59590130.9098
1761671700000,2025-10-28,17:15:00,115441.9,115571.8,115357.3,115424.3,50758057.5866
1761672600000,2025-10-28,17:30:00,115424.3,115558.8,115179.3,115485.8,61526330.7892
1761673500000,2025-10-28,17:45:00,115485.8,115499.7,115250,115267.7,35839319.3895
1761674400000,2025-10-28,18:00:00,115267.7,115320.1,115071.9,115281,48437626.9646
1761675300000,2025-10-28,18:15:00,115281,115337.5,114803.5,114863.5,81221462.2267
1761676200000,2025-10-28,18:30:00,114863.5,114964.6,114586,114704.2,84038148.2656
1761677100000,2025-10-28,18:45:00,114704.2,115000,114605.7,114984.2,53526432.7964
1761678000000,2025-10-28,19:00:00,114984.2,115033,114780,114794.9,44600956.3136
1761678900000,2025-10-28,19:15:00,114794.9,114796.7,113639.4,113639.7,487640811.6034
1761679800000,2025-10-28,19:30:00,113639.7,114095,113519.7,113949.6,212375181.806
1761680700000,2025-10-28,19:45:00,113949.6,113979.9,113500.1,113620,235564278.4335
1761681600000,2025-10-28,20:00:00,113620,113650.8,112666,112860.1,770181685.755
1761682500000,2025-10-28,20:15:00,112860.1,112884.9,112329.2,112468.5,497037517.9756
1761683400000,2025-10-28,20:30:00,112468.5,113050.3,112234.2,112678,370051730.9222
1761684300000,2025-10-28,20:45:00,112678,112850,112547.2,112728.9,128827299.3408
1761685200000,2025-10-28,21:00:00,112728.9,112740,112112,112621,294225295.0228
1761686100000,2025-10-28,21:15:00,112621,112727.6,112500,112661,70862265.1421
1761687000000,2025-10-28,21:30:00,112661,113053.2,112585.4,113053.2,94301282.6845
1761687900000,2025-10-28,21:45:00,113053.2,113160,112913.8,112929.2,88512313.1227
1761688800000,2025-10-28,22:00:00,112929.2,113095.7,112771.6,112780,70023101.7389
1761689700000,2025-10-28,22:15:00,112780,113097.8,112761.7,113092.4,51249289.6787
1761690600000,2025-10-28,22:30:00,113092.4,113242.2,113050.1,113198,48310738.6713
1761691500000,2025-10-28,22:45:00,113198,113213.6,113111,113157.8,53213629.7713
1761692400000,2025-10-28,23:00:00,113157.8,113157.8,112908.1,112976.6,54215467.0446
1761693300000,2025-10-28,23:15:00,112976.6,113086,112700.1,112833.7,47533550.2049
1761694200000,2025-10-28,23:30:00,112833.7,113025.7,112800,112907.4,44167415.0868
1761695100000,2025-10-28,23:45:00,112907.4,113002,112810.3,112836,29192519.6695
1761696000000,2025-10-29,00:00:00,112836,112843.7,112610,112684.8,107815901.9128
1761696900000,2025-10-29,00:15:00,112684.8,112770.1,112571.8,112642.4,41834425.3799
1761697800000,2025-10-29,00:30:00,112642.4,112710,112555,112555.1,29396205.8462
1761698700000,2025-10-29,00:45:00,112555.1,112586.3,112375.1,112375.2,112976366.864
1761699600000,2025-10-29,01:00:00,112375.2,112537.7,112183.7,112248.7,86505753.813
1761700500000,2025-10-29,01:15:00,112248.7,112324,112030,112150.1,89872489.3329
1761701400000,2025-10-29,01:30:00,112150.1,112925.4,112150,112647.4,173315240.3319
1761702300000,2025-10-29,01:45:00,112647.4,112647.4,112200,112429.9,86954861.6907
1761703200000,2025-10-29,02:00:00,112429.9,112497.8,112364,112425.7,28173070.3765
1761704100000,2025-10-29,02:15:00,112425.7,112728,112330.6,112621.6,51699676.3926
1761705000000,2025-10-29,02:30:00,112621.6,112621.6,112470.5,112504.3,19143248.1071
1761705900000,2025-10-29,02:45:00,112504.3,112680,112472.7,112610.5,26341262.5211
1761706800000,2025-10-29,03:00:00,112610.5,112621.3,112255,112386,49319107.4259
1761707700000,2025-10-29,03:15:00,112386,112520.7,112306.3,112431.7,30593546.4209
1761708600000,2025-10-29,03:30:00,112431.7,112543.6,112431.6,112488.6,22139125.4154
1761709500000,2025-10-29,03:45:00,112488.6,112528.7,112420.9,112451.6,15015280.5311
1761710400000,2025-10-29,04:00:00,112451.6,112607.4,112435.8,112604.7,20774084.8372
1761711300000,2025-10-29,04:15:00,112604.7,112734.8,112582.3,112652.3,37710207.6829
1761712200000,2025-10-29,04:30:00,112652.3,112840.5,112616.1,112674.4,52861020.1427
1761713100000,2025-10-29,04:45:00,112674.4,112829.8,112674.3,112751.9,29745553.5852
1761714000000,2025-10-29,05:00:00,112751.9,112919.2,112749.9,112845.9,50553520.1541
1761714900000,2025-10-29,05:15:00,112845.9,113041,112845.9,112925.1,61394378.7163
1761715800000,2025-10-29,05:30:00,112925.1,113349.3,112880,113128,148707405.711
1761716700000,2025-10-29,05:45:00,113128,113138.8,112961.5,112968.7,46368453.6783
1761717600000,2025-10-29,06:00:00,112968.7,113198.4,112900,113024.6,50543670.5846
1761718500000,2025-10-29,06:15:00,113024.6,113054.9,112934.3,112998,21649489.9487
1761719400000,2025-10-29,06:30:00,112998,113081.4,112910.2,112986.4,22105804.0111
1761720300000,2025-10-29,06:45:00,112986.4,113296.3,112986.4,113232.7,54617403.4541
1761721200000,2025-10-29,07:00:00,113232.7,113259.3,113170,113207.6,25608408.5711
1761722100000,2025-10-29,07:15:00,113207.6,113418.8,113179.5,113379.5,83667452.5458
1761723000000,2025-10-29,07:30:00,113379.5,113401.6,113180.2,113250.1,82529308.172
1761723900000,2025-10-29,07:45:00,113250.1,113543,113195,113514.9,70564873.6975
1761724800000,2025-10-29,08:00:00,113514.9,113582.2,113263.2,113269.6,73132049.5332
1761725700000,2025-10-29,08:15:00,113269.6,113400,113210,113262,59553231.5506
1761726600000,2025-10-29,08:30:00,113262,113275.6,112949,113067.4,87366207.2563
1761727500000,2025-10-29,08:45:00,113067.4,113144,112885.2,113004,60521996.3556
1761728400000,2025-10-29,09:00:00,113004,113059.3,112801.6,112830.1,51781384.3379
1761729300000,2025-10-29,09:15:00,112830.1,113031.6,112801.9,112875.3,47377441.8542
1761730200000,2025-10-29,09:30:00,112875.3,112906.3,112700.7,112877.5,69057864.1287
1761731100000,2025-10-29,09:45:00,112877.5,113019.4,112813.2,112918.3,36238273.4907
1761732000000,2025-10-29,10:00:00,112918.3,113052.5,112824.8,112860,38507869.4453
1761732900000,2025-10-29,10:15:00,112860,113081.1,112818.7,112992.4,23034254.5056
1761733800000,2025-10-29,10:30:00,112992.4,113159.8,112941.9,112985.7,40330117.5164
1761734700000,2025-10-29,10:45:00,112985.7,113060.4,112665.3,112813.1,62855411.1731
1761735600000,2025-10-29,11:00:00,112813.1,113053.8,112700,112991.2,42921130.3307
1761736500000,2025-10-29,11:15:00,112991.2,113139.6,112940.9,113083.4,61855360.8893
1761737400000,2025-10-29,11:30:00,113083.4,113207.2,112973.9,112987.2,35211410.136
1761738300000,2025-10-29,11:45:00,112987.2,113140.5,112987.2,113086.9,21438106.0743
1761739200000,2025-10-29,12:00:00,113086.9,113275,113084,113206.4,34070920.7027
1761740100000,2025-10-29,12:15:00,113206.4,113241.5,113025.7,113029.8,22353601.2054
1761741000000,2025-10-29,12:30:00,113029.8,113146.4,113003.3,113107.2,16020708.2393
1761741900000,2025-10-29,12:45:00,113107.2,113226.1,113030,113107.5,17873284.0271
1761742800000,2025-10-29,13:00:00,113107.5,113342.5,113047.7,113300.6,64406817.5252
1761743700000,2025-10-29,13:15:00,113300.6,113598,113275.4,113479.1,109594748.6566
1761744600000,2025-10-29,13:30:00,113479.1,113566.9,112857.6,112964.8,156925839.9765
1761745500000,2025-10-29,13:45:00,112964.8,113011.3,112614.7,112814,170492650.4144
1761746400000,2025-10-29,14:00:00,112814,112873.2,112397.5,112640,234016465.4741
1761747300000,2025-10-29,14:15:00,112640,112660,112164.2,112268.4,148092505.5303
1761748200000,2025-10-29,14:30:00,112268.4,112647.5,112187.9,112505.4,111371223.5594
1761749100000,2025-10-29,14:45:00,112505.4,112685.5,112255,112430.7,62035777.7975
1761750000000,2025-10-29,15:00:00,112430.7,112505,112152.1,112205.6,115105263.7501
1761750900000,2025-10-29,15:15:00,112205.6,112433.7,111920.7,111978.4,296599218.5708
1761751800000,2025-10-29,15:30:00,111978.4,112135.7,111600,111688.7,409696218.7965
1761752700000,2025-10-29,15:45:00,111688.7,111832.9,111274.7,111453.8,373900440.4513
1761753600000,2025-10-29,16:00:00,111453.8,111458.7,110888,110984.6,448540495.9013
1761754500000,2025-10-29,16:15:00,110984.6,111320,110911,111078.1,235462141.8563
1761755400000,2025-10-29,16:30:00,111078.1,111350,111006.8,111252.7,211902339.5331
1761756300000,2025-10-29,16:45:00,111252.7,111252.7,111035.3,111056,62558156.9527
1761757200000,2025-10-29,17:00:00,111056,111299.3,111016.9,111065.1,65664565.9094
1761758100000,2025-10-29,17:15:00,111065.1,111179,110950,111135.9,58682550.682
1761759000000,2025-10-29,17:30:00,111135.9,111754.8,111100,111627.4,186156228.9506
1761759900000,2025-10-29,17:45:00,111627.4,111869.6,111560.5,111810.9,132614252.5127
1761760800000,2025-10-29,18:00:00,111810.9,111976.8,110976.3,111133,468985288.1294
1761761700000,2025-10-29,18:15:00,111133,111515.3,111100.1,111373.6,148993494.8488
1761762600000,2025-10-29,18:30:00,111373.6,111727.6,109056.2,109694,1796237975.3722
1761763500000,2025-10-29,18:45:00,109694,111276.6,109600,110753.9,659665680.9018
1761764400000,2025-10-29,19:00:00,110753.9,111423.5,110687.6,111266.9,253764859.7754
1761765300000,2025-10-29,19:15:00,111266.9,111374.3,110818.4,110922.7,148959820.2608
1761766200000,2025-10-29,19:30:00,110922.7,110944.9,110080.9,110344,338237116.9782
1761767100000,2025-10-29,19:45:00,110344,110812,110337.4,110600.4,178314232.2237
1761768000000,2025-10-29,20:00:00,110600.4,110827.8,110337.3,110543,202796201.828
1761768900000,2025-10-29,20:15:00,110543,111320,110454.2,111305.7,170298488.7479
1761769800000,2025-10-29,20:30:00,111305.7,111350,111086.2,111223.9,80086800.2277
1761770700000,2025-10-29,20:45:00,111223.9,111507.9,111177.4,111382.3,70446447.948
1761771600000,2025-10-29,21:00:00,111382.3,111511.7,111324.4,111339.1,50879889.5743
1761772500000,2025-10-29,21:15:00,111339.1,111530.4,111339.1,111494.8,27234312.3824
1761773400000,2025-10-29,21:30:00,111494.8,111773,111494.8,111569.1,53367084.7031
1761774300000,2025-10-29,21:45:00,111569.1,111639.7,111382.7,111572.7,55659240.0765
1761775200000,2025-10-29,22:00:00,111572.7,111578.1,111158.5,111396.8,178811530.4946
1761776100000,2025-10-29,22:15:00,111396.8,111482.2,111119.1,111169.4,61456735.3689
1761777000000,2025-10-29,22:30:00,111169.4,111214.6,111050.7,111076.2,67825769.1283
1761777900000,2025-10-29,22:45:00,111076.2,111210.6,110845.3,110967.2,78436837.7833
1761778800000,2025-10-29,23:00:00,110967.2,111023.1,110522,110533.9,139348263.0663
1761779700000,2025-10-29,23:15:00,110533.9,110670,110376.7,110405.6,77626606.7471
1761780600000,2025-10-29,23:30:00,110405.6,110405.7,109666,109935.4,228674631.8612
1761781500000,2025-10-29,23:45:00,109935.4,110073.6,109848.3,109948.8,129506470.5569
1761782400000,2025-10-30,00:00:00,109948.8,110109.7,109665,110094.3,184429606.3385
1761783300000,2025-10-30,00:15:00,110094.3,110346.7,110035,110319.2,109282130.3227
1761784200000,2025-10-30,00:30:00,110319.2,110458,110153.1,110372.4,91482192.4716
1761785100000,2025-10-30,00:45:00,110372.4,110535,110300,110496.4,44539736.9897
1761786000000,2025-10-30,01:00:00,110496.4,110549.5,110180,110434.3,92643998.6199
1761786900000,2025-10-30,01:15:00,110434.3,110534.7,110234.5,110326.1,23422084.9359
1761787800000,2025-10-30,01:30:00,110326.1,110559.1,110312.2,110559.1,32822684.6133
1761788700000,2025-10-30,01:45:00,110559.1,110684.6,110369.3,110400,124762329.2319
1761789600000,2025-10-30,02:00:00,110400,110542,110269,110541.9,60989637.946
1761790500000,2025-10-30,02:15:00,110541.9,110921.6,110529.2,110852.3,89506623.0421
1761791400000,2025-10-30,02:30:00,110852.3,110952.5,110843.7,110925.2,36279192.0006
1761792300000,2025-10-30,02:45:00,110925.2,110966.7,110762.6,110927.9,27612209.3939
1761793200000,2025-10-30,03:00:00,110927.9,110938.9,110611.4,110730.9,47696613.9999
1761794100000,2025-10-30,03:15:00,110730.9,110825.3,110681.5,110738,18305457.1609
1761795000000,2025-10-30,03:30:00,110738,110869.5,110650,110678.2,23770915.4572
1761795900000,2025-10-30,03:45:00,110678.2,110747,110467.5,110693.4,59772492.7124
1761796800000,2025-10-30,04:00:00,110693.4,110703.5,109821,109948.1,227899851.8905
1761797700000,2025-10-30,04:15:00,109948.1,110104.7,107907.8,108321,847346847.3383
1761798600000,2025-10-30,04:30:00,108321,109428.7,107842.2,108909.6,745305257.913
1761799500000,2025-10-30,04:45:00,108909.6,109170.4,108416.1,108497.5,230512924.2793
1761800400000,2025-10-30,05:00:00,108497.5,108976.5,108350,108935.1,233826592.5088
1761801300000,2025-10-30,05:15:00,108935.1,109140.1,108725.1,109087.5,144462735.939
1761802200000,2025-10-30,05:30:00,109087.5,109941.9,109004.8,109880,482298965.1728
1761803100000,2025-10-30,05:45:00,109880,110401.5,109816.3,110201.3,250401373.4163
1761804000000,2025-10-30,06:00:00,110201.3,110262.9,110025,110140,81637375.0721
1761804900000,2025-10-30,06:15:00,110140,110200,109924.3,110129.5,73648459.3295
1761805800000,2025-10-30,06:30:00,110129.5,110890.8,110100,110851.2,185880939.7463
1761806700000,2025-10-30,06:45:00,110851.2,110937.1,110701.8,110729.2,84749331.5839
1761807600000,2025-10-30,07:00:00,110729.2,111275,110600,111172.1,170905755.1857
1761808500000,2025-10-30,07:15:00,111172.1,111571.9,111146.3,111241.9,170566302.7096
1761809400000,2025-10-30,07:30:00,111241.9,111341.2,111157.7,111341.1,51818507.5243
1761810300000,2025-10-30,07:45:00,111341.1,111396,111214.7,111324.8,43172929.3998
1761811200000,2025-10-30,08:00:00,111324.8,111399,110800.5,110805,179193555.4647
1761812100000,2025-10-30,08:15:00,110805,110952.9,110619.6,110643.4,91716806.0739
1761813000000,2025-10-30,08:30:00,110643.4,110880.7,110643.4,110820.8,42724946.2104
1761813900000,2025-10-30,08:45:00,110820.8,110843.1,110634.5,110668.4,42091807.8178
1761814800000,2025-10-30,09:00:00,110668.4,110760,110338.2,110367.9,229244119.3036
1761815700000,2025-10-30,09:15:00,110367.9,110426.9,110065.7,110368,193788851.7573
1761816600000,2025-10-30,09:30:00,110368,110488,110055,110144.5,86968165.4204
1761817500000,2025-10-30,09:45:00,110144.5,110333.8,110100,110121.8,38189998.4124
1761818400000,2025-10-30,10:00:00,110121.8,110182.4,109749.1,109811.5,155543095.6437
1761819300000,2025-10-30,10:15:00,109811.5,110160.5,109811.5,110022.4,131123657.1253
1761820200000,2025-10-30,10:30:00,110022.4,110149.9,109843.1,109858,34215168.3301
1761821100000,2025-10-30,10:45:00,109858,110158.4,109841.7,110060,58054946.1736
1761822000000,2025-10-30,11:00:00,110060,110101.2,109886.2,109950.9,64812899.5507
1761822900000,2025-10-30,11:15:00,109950.9,110016.6,109653.3,109872.6,67902368.626
1761823800000,2025-10-30,11:30:00,109872.6,110027.7,109781.6,109906.5,35359599.8776
1761824700000,2025-10-30,11:45:00,109906.5,110036.4,109617.5,109658.1,72907023.1592
1761825600000,2025-10-30,12:00:00,109658.1,109742.5,109290.2,109368.1,164192981.1187
1761826500000,2025-10-30,12:15:00,109368.1,109452.3,108601.9,108729.1,317462691.7172
1761827400000,2025-10-30,12:30:00,108729.1,109059,108428.8,108431,208655618.6699
1761828300000,2025-10-30,12:45:00,108431,108605.3,108220.2,108326.6,165717018.0911
1761829200000,2025-10-30,13:00:00,108326.6,108687.8,108240.9,108475.2,175177555.7198
1761830100000,2025-10-30,13:15:00,108475.2,108511.3,107994.8,108420.8,226767846.2237
1761831000000,2025-10-30,13:30:00,108420.8,108501.3,107309,107416.4,609520234.1981
1761831900000,2025-10-30,13:45:00,107416.4,108115.7,107325,107560,301860108.8398
1761832800000,2025-10-30,14:00:00,107560,108210.6,107533.1,108020,240286217.1182
1761833700000,2025-10-30,14:15:00,108020,108029.9,107683.3,107893.1,85047229.9425
1761834600000,2025-10-30,14:30:00,107893.1,108310.6,107768,108250.3,196556869.3217
1761835500000,2025-10-30,14:45:00,108250.3,108313.9,107840.1,108208,97046370.8683
1761836400000,2025-10-30,15:00:00,108208,108280,107811.5,107918,82918926.515
1761837300000,2025-10-30,15:15:00,107918,107936.1,107683.9,107800.3,90431610.6442
1761838200000,2025-10-30,15:30:00,107800.3,107825.4,107413.2,107623.1,134436257.2763
1761839100000,2025-10-30,15:45:00,107623.1,107751.5,107220,107661.1,160246200.5996
1761840000000,2025-10-30,16:00:00,107661.1,108148,107489.8,108030,176314185.6953
1761840900000,2025-10-30,16:15:00,108030,108172.4,107840,108087.9,55196968.9461
1761841800000,2025-10-30,16:30:00,108087.9,108142,107883,107961,58866629.0822
1761842700000,2025-10-30,16:45:00,107961,108102.4,107888,108102.3,40857865.4737
1761843600000,2025-10-30,17:00:00,108102.3,108108.1,107399.4,107452.8,144433623.5961
1761844500000,2025-10-30,17:15:00,107452.8,107453.6,106675.5,107081.4,586507644.3273
1761845400000,2025-10-30,17:30:00,107081.4,107182.8,106772.3,107116.2,169895954.5377
1761846300000,2025-10-30,17:45:00,107116.2,107673.9,107116.2,107432.7,292565314.2875
1761847200000,2025-10-30,18:00:00,107432.7,107459,107164.2,107250.1,75937115.7959
1761848100000,2025-10-30,18:15:00,107250.1,107348.3,107140.1,107295.2,73133041.7243
1761849000000,2025-10-30,18:30:00,107295.2,107511.1,106876,106939.1,116090100.7457
1761849900000,2025-10-30,18:45:00,106939.1,107198,106705.6,106774.8,126490485.959
1761850800000,2025-10-30,19:00:00,106774.8,107106.5,106639.6,106831.3,144800980.5605
1761851700000,2025-10-30,19:15:00,106831.3,107044.1,106566,106950,105995240.831
1761852600000,2025-10-30,19:30:00,106950,107095.8,106225,106692.9,351590564.077
1761853500000,2025-10-30,19:45:00,106692.9,106989,106288,106481.5,185538998.7206
1761854400000,2025-10-30,20:00:00,106481.5,107041.3,106257.6,106800,157861474.1146
1761855300000,2025-10-30,20:15:00,106800,107154,106778,107113.3,86065075.9553
1761856200000,2025-10-30,20:30:00,107113.3,107410.1,106757.9,107245.6,138668449.5168
1761857100000,2025-10-30,20:45:00,107245.6,107646.2,107174.7,107447.1,85788410.9808
1761858000000,2025-10-30,21:00:00,107447.1,107614.1,107330.2,107482.3,42551494.2547
1761858900000,2025-10-30,21:15:00,107482.3,107719.8,107333,107578.2,51057911.9303
1761859800000,2025-10-30,21:30:00,107578.2,107832,107377,107602.4,84187304.4304
1761860700000,2025-10-30,21:45:00,107602.4,107932.4,107548.1,107876.2,106270608.2642
1761861600000,2025-10-30,22:00:00,107876.2,107914.1,107579.6,107622.9,78100446.101
1761862500000,2025-10-30,22:15:00,107622.9,107746.7,107538,107549.5,41315763.0867
1761863400000,2025-10-30,22:30:00,107549.5,107649.5,107352.7,107625.3,83011988.2434
1761864300000,2025-10-30,22:45:00,107625.3,107880,107525,107880,37844767.2829
1761865200000,2025-10-30,23:00:00,107880,107901.5,107550,107606.8,32815416.5791
1761866100000,2025-10-30,23:15:00,107606.8,107713.4,107554.2,107664.4,33852699.7928
1761867000000,2025-10-30,23:30:00,107664.4,108312,107655.7,107894.5,175327073.7151
1761867900000,2025-10-30,23:45:00,107894.5,108302.7,107860.8,108261.7,56635279.3871
1761868800000,2025-10-31,00:00:00,108261.7,108644.9,108223,108624.5,138081759.0248
1761869700000,2025-10-31,00:15:00,108624.5,108652.7,108372.9,108473.8,59646612.2815
1761870600000,2025-10-31,00:30:00,108473.8,108679.3,108436.7,108675,64990349.3813
1761871500000,2025-10-31,00:45:00,108675,109565.4,108674.9,109288.8,346629143.6847
1761872400000,2025-10-31,01:00:00,109288.8,110014.6,109134.6,109724.1,190671696.8337
1761873300000,2025-10-31,01:15:00,109724.1,109950.4,109662.2,109798.4,93662341.102
1761874200000,2025-10-31,01:30:00,109798.4,109798.5,109388,109503.2,93381459.6711
1761875100000,2025-10-31,01:45:00,109503.2,109764.9,109467.1,109589.9,46951369.9406
1761876000000,2025-10-31,02:00:00,109589.9,109649.9,108948.8,109018.9,153812866.1359
1761876900000,2025-10-31,02:15:00,109018.9,109446,109018.8,109329.9,90656987.3183
1761877800000,2025-10-31,02:30:00,109329.9,109372.7,108700.7,108751.8,94095009.8568
1761878700000,2025-10-31,02:45:00,108751.8,108930,108518.8,108815.2,100903212.5447
1761879600000,2025-10-31,03:00:00,108815.2,109195.3,108567.1,108995,103885968.1151
1761880500000,2025-10-31,03:15:00,108995,109123,108918.2,109049.9,30843899.1867
1761881400000,2025-10-31,03:30:00,109049.9,109285.2,108776,108845.6,77889178.4035
1761882300000,2025-10-31,03:45:00,108845.6,109282.5,108845.6,109187.5,60540444.1494
1761883200000,2025-10-31,04:00:00,109187.5,109506.9,109064.3,109345.3,76250007.5254
1761884100000,2025-10-31,04:15:00,109345.3,109868.4,109200.9,109753.2,137806705.7494
1761885000000,2025-10-31,04:30:00,109753.2,110301.6,109629.2,110037,194391619.7314
1761885900000,2025-10-31,04:45:00,110037,110157,109878.5,110045.9,79109472.2604
1761886800000,2025-10-31,05:00:00,110045.9,110045.9,109723.8,109776.8,86303689.0562
1761887700000,2025-10-31,05:15:00,109776.8,109921.6,109650,109847.7,82077034.8533
1761888600000,2025-10-31,05:30:00,109847.7,109991.7,109791.1,109852,51344807.7492
1761889500000,2025-10-31,05:45:00,109852,109958.9,109787.3,109866.3,38542957.9443
